customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country
CUST01147,Ethan,White,ethan.white25@example.com,2024-07-07,Meta Ads,,Chicago,United States
CUST01148,Jacob,Smith,jacob.smith50@example.com,2025-02-27,Referral,,Miami,United States
CUST01149,Amelia,White,amelia.white91@example.com,2026-01-26,Google Ads,,Houston,United States
CUST01150,Noah,Jones,noah.jones33@example.com,2024-01-27,Organic,,Denver,United States
CUST01151,Alexander,Rodriguez,alexander.rodriguez87@example.com,2025-08-03,Email,,Denver,United States
CUST01152,Elijah,Davis,elijah.davis97@example.com,2024-01-27,Meta Ads,,Boston,United States
CUST01153,Ava,Taylor,ava.taylor87@example.com,2025-04-25,Organic,,San Francisco,United States
CUST01154,Oliver,Ramirez,oliver.ramirez59@example.com,2025-05-18,Meta Ads,,Chicago,United States
CUST01155,Sophia,Davis,sophia.davis14@example.com,2025-02-22,Organic,,New York,United States
CUST01156,Logan,Rodriguez,logan.rodriguez62@example.com,2024-08-15,Organic,,Houston,United States
CUST01157,Elizabeth,Miller,elizabeth.miller18@example.com,2024-06-30,Referral,,Boston,United States
CUST01158,Daniel,Martin,daniel.martin72@example.com,2025-12-05,Meta Ads,,Boston,United States
CUST01159,Avery,Davis,avery.davis64@example.com,2025-02-18,Organic,,Denver,United States
CUST01160,Jacob,Clark,jacob.clark58@example.com,2026-01-07,Meta Ads,,Denver,United States
CUST01161,Jacob,Jackson,jacob.jackson86@example.com,2025-07-03,Meta Ads,,New York,United States
CUST01162,Harper,Brown,harper.brown67@example.com,2025-04-12,Organic,,New York,United States
CUST01163,Avery,Davis,avery.davis76@example.com,2025-07-04,Meta Ads,,New York,United States
CUST01164,Ethan,Gonzalez,ethan.gonzalez76@example.com,2026-02-22,Email,,New York,United States
CUST01165,Sophia,Martinez,sophia.martinez66@example.com,2025-02-11,Organic,,Miami,United States
CUST01166,Amelia,Garcia,amelia.garcia64@example.com,2024-10-28,Email,,New York,United States
CUST01167,Emily,Taylor,emily.taylor28@example.com,2025-04-19,Organic,,Boston,United States
CUST01168,Olivia,White,olivia.white74@example.com,2024-04-25,Google Ads,,Denver,United States
CUST01169,Avery,Thompson,avery.thompson79@example.com,2024-05-18,Meta Ads,,San Francisco,United States
CUST01170,Amelia,Smith,amelia.smith32@example.com,2025-04-09,Email,,Houston,United States
CUST01171,Avery,Anderson,avery.anderson21@example.com,2024-09-13,Meta Ads,,Chicago,United States
CUST01172,Emily,White,emily.white25@example.com,2024-04-03,Google Ads,,Boston,United States
CUST01173,Abigail,Lopez,abigail.lopez20@example.com,2025-06-20,Organic,,Austin,United States
CUST01174,Alexander,Garcia,alexander.garcia58@example.com,2025-07-17,Meta Ads,,Chicago,United States
CUST01175,Logan,Hernandez,logan.hernandez82@example.com,2025-11-06,Organic,,Chicago,United States
CUST01176,Daniel,Jones,daniel.jones32@example.com,2026-02-26,Organic,,Seattle,United States
CUST01177,James,Martinez,james.martinez67@example.com,2024-10-22,Email,,Los Angeles,United States
CUST01178,Avery,Jones,avery.jones35@example.com,2024-01-04,Email,,Miami,United States
CUST01179,Emma,Anderson,emma.anderson73@example.com,2025-05-25,Meta Ads,,New York,United States
CUST01180,Alexander,Lewis,alexander.lewis73@example.com,2024-08-31,Google Ads,,Boston,United States
CUST01181,Amelia,Wilson,amelia.wilson66@example.com,2024-03-22,Email,,New York,United States
CUST01182,Elijah,Lewis,elijah.lewis80@example.com,2024-10-11,Email,,Austin,United States
CUST01183,Sofia,Clark,sofia.clark36@example.com,2024-02-20,Google Ads,,New York,United States
CUST01184,Abigail,Lopez,abigail.lopez14@example.com,2024-05-28,Organic,,Denver,United States
CUST01185,Sofia,Martin,sofia.martin48@example.com,2024-12-05,Referral,,New York,United States
CUST01186,Noah,Wilson,noah.wilson32@example.com,2024-06-14,Email,,Denver,United States
CUST01187,Henry,Thompson,henry.thompson99@example.com,2025-09-01,Email,,Austin,United States
CUST01188,Oliver,Anderson,oliver.anderson84@example.com,2025-01-03,Referral,,Los Angeles,United States
CUST01189,Elizabeth,Martinez,elizabeth.martinez51@example.com,2025-01-12,Organic,,Los Angeles,United States
CUST01190,Elizabeth,Wilson,elizabeth.wilson80@example.com,2024-03-07,Google Ads,,Chicago,United States
CUST01191,Noah,Thompson,noah.thompson45@example.com,2024-12-03,Meta Ads,,Austin,United States
CUST01192,Sophia,Thompson,sophia.thompson36@example.com,2025-09-18,Google Ads,,Denver,United States
CUST01193,Jacob,Lee,jacob.lee77@example.com,2024-03-30,Meta Ads,,Denver,United States
CUST01194,Logan,Sanchez,logan.sanchez46@example.com,2025-03-13,Email,,San Francisco,United States
CUST01195,Isabella,Taylor,isabella.taylor83@example.com,2025-09-30,Meta Ads,,Chicago,United States
CUST01196,Alexander,Jackson,alexander.jackson73@example.com,2025-06-16,Organic,,Boston,United States
CUST01197,Mason,Sanchez,mason.sanchez33@example.com,2025-09-16,Google Ads,,Miami,United States
CUST01198,Sophia,Smith,sophia.smith25@example.com,2024-01-25,Meta Ads,,Los Angeles,United States
CUST01199,Jacob,Ramirez,jacob.ramirez36@example.com,2026-03-29,Email,,Seattle,United States
CUST01200,Lucas,Johnson,lucas.johnson52@example.com,2024-12-24,Email,,Houston,United States
CUST01201,Emma,Lee,emma.lee35@example.com,2025-12-07,Google Ads,,Los Angeles,United States
CUST01202,James,Martinez,james.martinez74@example.com,2025-07-17,Meta Ads,,New York,United States
CUST01203,Noah,Perez,noah.perez52@example.com,2024-12-15,Meta Ads,,Denver,United States
CUST01204,Alexander,Smith,alexander.smith32@example.com,2024-07-17,Meta Ads,,San Francisco,United States
CUST01205,Logan,Perez,logan.perez71@example.com,2025-04-30,Organic,,Chicago,United States
CUST01206,Mason,Jones,mason.jones90@example.com,2025-04-16,Organic,,Austin,United States
CUST01207,Avery,Hernandez,avery.hernandez69@example.com,2026-03-13,Organic,,New York,United States
CUST01208,Sofia,Taylor,sofia.taylor48@example.com,2025-08-01,Organic,,San Francisco,United States
CUST01209,Ethan,Moore,ethan.moore12@example.com,2024-08-01,Email,,San Francisco,United States
CUST01210,Michael,Robinson,michael.robinson55@example.com,2024-03-08,Referral,,Miami,United States
CUST01211,Sofia,Smith,sofia.smith53@example.com,2025-01-19,Email,,Chicago,United States
CUST01212,Evelyn,Martin,evelyn.martin59@example.com,2024-07-10,Email,,Miami,United States
CUST01213,Emily,Ramirez,emily.ramirez50@example.com,2025-12-27,Google Ads,,Seattle,United States
CUST01214,Olivia,Thomas,olivia.thomas40@example.com,2025-01-15,Meta Ads,,Miami,United States
CUST01215,Sophia,Taylor,sophia.taylor48@example.com,2024-06-28,Google Ads,,New York,United States
CUST01216,Elizabeth,Miller,elizabeth.miller21@example.com,2025-03-30,Meta Ads,,Boston,United States
CUST01217,Avery,Taylor,avery.taylor29@example.com,2024-07-13,Meta Ads,,Boston,United States
CUST01218,Jacob,Ramirez,jacob.ramirez77@example.com,2024-11-13,Organic,,Chicago,United States
CUST01219,Elizabeth,Ramirez,elizabeth.ramirez22@example.com,2025-06-12,Email,,Chicago,United States
CUST01220,Sophia,White,sophia.white14@example.com,2025-04-15,Meta Ads,,Austin,United States
CUST01221,Noah,Smith,noah.smith49@example.com,2024-02-15,Email,,Denver,United States
CUST01222,Daniel,Williams,daniel.williams52@example.com,2025-04-23,Organic,,Los Angeles,United States
CUST01223,Harper,Harris,harper.harris94@example.com,2026-02-02,Meta Ads,,Denver,United States
CUST01224,Elizabeth,Martinez,elizabeth.martinez91@example.com,2024-08-02,Meta Ads,,Houston,United States
CUST01225,James,Rodriguez,james.rodriguez78@example.com,2024-11-22,Organic,,Los Angeles,United States
CUST01226,Isabella,Jones,isabella.jones30@example.com,2024-10-07,Google Ads,,Denver,United States
CUST01227,Ethan,Taylor,ethan.taylor23@example.com,2024-07-30,Meta Ads,,Austin,United States
CUST01228,Mia,Rodriguez,mia.rodriguez28@example.com,2025-12-22,Organic,,Denver,United States
CUST01229,Elijah,Garcia,elijah.garcia19@example.com,2024-11-14,Email,,San Francisco,United States
CUST01230,Ethan,Anderson,ethan.anderson16@example.com,2024-05-13,Google Ads,,New York,United States
CUST01231,Noah,Gonzalez,noah.gonzalez16@example.com,2024-03-29,Meta Ads,,Chicago,United States
CUST01232,Emily,Martin,emily.martin85@example.com,2025-10-06,Organic,,Boston,United States
CUST01233,Alexander,Lopez,alexander.lopez49@example.com,2024-12-06,Organic,,Austin,United States
CUST01234,Olivia,Robinson,olivia.robinson69@example.com,2025-08-04,Google Ads,,Boston,United States
CUST01235,Noah,Anderson,noah.anderson49@example.com,2025-12-01,Email,,Boston,United States
CUST01236,Mason,Davis,mason.davis38@example.com,2024-05-27,Organic,,Denver,United States
CUST01237,Isabella,Robinson,isabella.robinson56@example.com,2025-02-05,Google Ads,,San Francisco,United States
CUST01238,Michael,Ramirez,michael.ramirez51@example.com,2025-04-09,Meta Ads,,Los Angeles,United States
CUST01239,Mason,Brown,mason.brown54@example.com,2025-05-05,Meta Ads,,Chicago,United States
CUST01240,James,Harris,james.harris54@example.com,2025-09-10,Email,,Austin,United States
CUST01241,Noah,Gonzalez,noah.gonzalez23@example.com,2024-11-29,Email,,Los Angeles,United States
CUST01242,Michael,Martinez,michael.martinez78@example.com,2025-04-17,Meta Ads,,Seattle,United States
CUST01243,Elijah,Martin,elijah.martin41@example.com,2025-07-15,Google Ads,,Boston,United States
CUST01244,Charlotte,Williams,charlotte.williams53@example.com,2024-08-01,Organic,,Denver,United States
CUST01245,Lucas,Sanchez,lucas.sanchez65@example.com,2025-08-03,Organic,,Austin,United States
CUST01246,Emily,Davis,emily.davis32@example.com,2025-11-09,Email,,Denver,United States
CUST01247,Sofia,Thomas,sofia.thomas24@example.com,2025-08-29,Email,,San Francisco,United States
CUST01248,Ethan,Brown,ethan.brown66@example.com,2024-06-29,Meta Ads,,Seattle,United States
CUST01249,Olivia,Martin,olivia.martin23@example.com,2025-12-02,Organic,,Seattle,United States
CUST01250,Mia,Thomas,mia.thomas92@example.com,2025-11-07,Google Ads,,Houston,United States
CUST01251,Sofia,Jones,sofia.jones84@example.com,2026-02-12,Email,,New York,United States
CUST01252,Elizabeth,Jones,elizabeth.jones94@example.com,2024-06-01,Meta Ads,,Miami,United States
CUST01253,Charlotte,Martin,charlotte.martin83@example.com,2025-04-02,Google Ads,,San Francisco,United States
CUST01254,James,Jackson,james.jackson96@example.com,2024-11-07,Referral,,Seattle,United States
CUST01255,Emily,Robinson,emily.robinson54@example.com,2024-04-01,Email,,Denver,United States
CUST01256,Harper,Gonzalez,harper.gonzalez26@example.com,2024-10-28,Google Ads,,Austin,United States
CUST01257,Liam,Smith,liam.smith81@example.com,2025-01-02,Google Ads,,Miami,United States
CUST01258,Daniel,Smith,daniel.smith40@example.com,2025-03-18,Organic,,Seattle,United States
CUST01259,Abigail,Hernandez,abigail.hernandez58@example.com,2025-02-19,Meta Ads,,Austin,United States
CUST01260,Sophia,Perez,sophia.perez32@example.com,2025-05-01,Google Ads,,Austin,United States
CUST01261,Charlotte,Clark,charlotte.clark56@example.com,2025-03-03,Google Ads,,Chicago,United States
CUST01262,Ava,Smith,ava.smith19@example.com,2025-10-25,Google Ads,,Boston,United States
CUST01263,Henry,Wilson,henry.wilson27@example.com,2024-03-27,Google Ads,,Seattle,United States
CUST01264,Daniel,Anderson,daniel.anderson99@example.com,2025-09-10,Referral,,Denver,United States
CUST01265,Oliver,Anderson,oliver.anderson75@example.com,2025-03-10,Email,,Boston,United States
CUST01266,Charlotte,Lopez,charlotte.lopez38@example.com,2024-07-09,Meta Ads,,New York,United States
CUST01267,Evelyn,Thomas,evelyn.thomas40@example.com,2025-12-30,Meta Ads,,Seattle,United States
CUST01268,Logan,Moore,logan.moore83@example.com,2025-01-10,Google Ads,,New York,United States
CUST01269,Evelyn,Thomas,evelyn.thomas57@example.com,2024-04-25,Email,,Los Angeles,United States
CUST01270,Ava,White,ava.white77@example.com,2026-02-07,Organic,,Boston,United States
CUST01271,Harper,Williams,harper.williams76@example.com,2025-09-16,Google Ads,,Boston,United States
CUST01272,Abigail,White,abigail.white94@example.com,2025-11-15,Google Ads,,Austin,United States
CUST01273,Michael,Jackson,michael.jackson49@example.com,2025-09-19,Google Ads,,San Francisco,United States
CUST01274,Ethan,Harris,ethan.harris11@example.com,2025-04-25,Meta Ads,,Boston,United States
CUST01275,Evelyn,White,evelyn.white52@example.com,2025-03-07,Meta Ads,,Miami,United States
CUST01276,James,Garcia,james.garcia14@example.com,2025-12-12,Referral,,Miami,United States
CUST01277,Jacob,Sanchez,jacob.sanchez82@example.com,2024-09-23,Google Ads,,Boston,United States
CUST01278,Evelyn,Garcia,evelyn.garcia83@example.com,2024-02-22,Email,,Miami,United States
CUST01279,Michael,White,michael.white89@example.com,2024-01-28,Google Ads,,Los Angeles,United States
CUST01280,Ava,Taylor,ava.taylor19@example.com,2026-03-13,Google Ads,,Chicago,United States
CUST01281,Alexander,Rodriguez,alexander.rodriguez45@example.com,2024-09-20,Google Ads,,Los Angeles,United States
CUST01282,Alexander,Garcia,alexander.garcia85@example.com,2026-01-26,Google Ads,,Boston,United States
CUST01283,Benjamin,Sanchez,benjamin.sanchez32@example.com,2024-09-24,Organic,,Houston,United States
CUST01284,Mason,Garcia,mason.garcia77@example.com,2024-02-03,Meta Ads,,Los Angeles,United States
CUST01285,Ava,Martin,ava.martin29@example.com,2025-05-22,Organic,,Seattle,United States
CUST01286,Elizabeth,Gonzalez,elizabeth.gonzalez40@example.com,2025-11-07,Meta Ads,,Chicago,United States
CUST01287,Sophia,Jackson,sophia.jackson54@example.com,2024-02-25,Email,,Los Angeles,United States
CUST01288,Liam,Garcia,liam.garcia69@example.com,2025-02-12,Meta Ads,,Boston,United States
CUST01289,Jacob,Harris,jacob.harris78@example.com,2024-08-27,Meta Ads,,Seattle,United States
CUST01290,Mason,Rodriguez,mason.rodriguez28@example.com,2025-06-27,Organic,,New York,United States
CUST01291,James,Robinson,james.robinson67@example.com,2025-01-26,Email,,Austin,United States
CUST01292,Henry,Johnson,henry.johnson22@example.com,2025-06-28,Email,,Seattle,United States
CUST01293,Alexander,Robinson,alexander.robinson93@example.com,2024-10-06,Meta Ads,,Miami,United States
CUST01294,Michael,Brown,michael.brown42@example.com,2025-11-01,Email,,Boston,United States
CUST01295,Elizabeth,Perez,elizabeth.perez40@example.com,2026-01-21,Email,,Houston,United States
CUST01296,Harper,Hernandez,harper.hernandez96@example.com,2025-12-07,Referral,,San Francisco,United States
CUST01297,Ethan,Smith,ethan.smith96@example.com,2024-01-09,Organic,,New York,United States
CUST01298,Lucas,Brown,lucas.brown77@example.com,2024-04-16,Email,,San Francisco,United States
CUST01299,Elijah,White,elijah.white46@example.com,2024-09-14,Google Ads,,New York,United States
CUST01300,Alexander,Williams,alexander.williams17@example.com,2025-08-31,Email,,Houston,United States
CUST01301,Alexander,Lee,alexander.lee25@example.com,2025-12-26,Referral,,Los Angeles,United States
CUST01302,Daniel,Martin,daniel.martin26@example.com,2025-01-19,Email,,Denver,United States
CUST01303,Michael,Garcia,michael.garcia24@example.com,2025-12-13,Google Ads,,Miami,United States
CUST01304,Amelia,Perez,amelia.perez19@example.com,2025-10-16,Meta Ads,,Miami,United States
CUST01305,Elizabeth,Wilson,elizabeth.wilson98@example.com,2025-11-14,Organic,,San Francisco,United States
CUST01306,Isabella,Garcia,isabella.garcia19@example.com,2024-10-10,Organic,,Seattle,United States
CUST01307,Charlotte,Hernandez,charlotte.hernandez17@example.com,2024-09-21,Referral,,Miami,United States
CUST01308,Oliver,Anderson,oliver.anderson18@example.com,2025-05-18,Referral,,Houston,United States
CUST01309,Alexander,Gonzalez,alexander.gonzalez32@example.com,2025-10-22,Meta Ads,,Chicago,United States
CUST01310,Ethan,Harris,ethan.harris65@example.com,2024-08-11,Email,,Los Angeles,United States
CUST01311,Logan,Anderson,logan.anderson43@example.com,2024-04-15,Google Ads,,Los Angeles,United States
CUST01312,Evelyn,White,evelyn.white42@example.com,2026-03-06,Meta Ads,,Boston,United States
CUST01313,Ava,Lee,ava.lee91@example.com,2024-01-01,Referral,,Seattle,United States
CUST01314,Isabella,Jones,isabella.jones99@example.com,2024-12-03,Referral,,Denver,United States
CUST01315,Emma,Taylor,emma.taylor72@example.com,2025-05-04,Meta Ads,,Los Angeles,United States
CUST01316,Ethan,Davis,ethan.davis10@example.com,2025-01-28,Referral,,Boston,United States
CUST01317,Noah,Jackson,noah.jackson78@example.com,2025-01-02,Meta Ads,,Miami,United States
CUST01318,Charlotte,Johnson,charlotte.johnson90@example.com,2025-10-24,Google Ads,,Austin,United States
CUST01319,Daniel,Hernandez,daniel.hernandez20@example.com,2025-04-15,Organic,,Miami,United States
CUST01320,Abigail,Miller,abigail.miller32@example.com,2025-07-21,Google Ads,,Seattle,United States
CUST01321,Henry,Miller,henry.miller48@example.com,2025-12-13,Meta Ads,,Los Angeles,United States
CUST01322,Abigail,Thompson,abigail.thompson55@example.com,2025-05-13,Google Ads,,Boston,United States
CUST01323,Jacob,Miller,jacob.miller27@example.com,2024-02-06,Google Ads,,Denver,United States
CUST01324,Elijah,Thomas,elijah.thomas59@example.com,2024-03-05,Organic,,Miami,United States
CUST01325,Mason,Moore,mason.moore67@example.com,2024-01-17,Google Ads,,New York,United States
CUST01326,Mia,Sanchez,mia.sanchez15@example.com,2025-02-19,Google Ads,,Austin,United States
CUST01327,Amelia,Perez,amelia.perez78@example.com,2024-06-01,Organic,,Houston,United States
CUST01328,Logan,Williams,logan.williams14@example.com,2026-01-23,Google Ads,,New York,United States
CUST01329,Mason,Robinson,mason.robinson89@example.com,2024-02-16,Google Ads,,Chicago,United States
CUST01330,Emma,Garcia,emma.garcia90@example.com,2024-02-21,Referral,,Los Angeles,United States
CUST01331,Amelia,Martin,amelia.martin31@example.com,2025-08-28,Google Ads,,Los Angeles,United States
CUST01332,Noah,Thomas,noah.thomas86@example.com,2026-03-29,Email,,Los Angeles,United States
CUST01333,Michael,Miller,michael.miller64@example.com,2024-12-11,Organic,,Seattle,United States
CUST01334,Mia,Brown,mia.brown97@example.com,2025-08-12,Meta Ads,,San Francisco,United States
CUST01335,Sofia,Sanchez,sofia.sanchez37@example.com,2026-02-21,Google Ads,,Chicago,United States
CUST01336,Mia,Williams,mia.williams25@example.com,2024-10-07,Google Ads,,Seattle,United States
CUST01337,Oliver,Thompson,oliver.thompson57@example.com,2025-07-20,Google Ads,,Houston,United States
CUST01338,Logan,Jackson,logan.jackson15@example.com,2024-05-16,Google Ads,,Denver,United States
CUST01339,Charlotte,Harris,charlotte.harris30@example.com,2024-01-17,Organic,,Los Angeles,United States
CUST01340,Emma,Smith,emma.smith32@example.com,2024-04-01,Organic,,Denver,United States
CUST01341,Avery,Martinez,avery.martinez63@example.com,2025-12-11,Organic,,Boston,United States
CUST01342,Emily,Jones,emily.jones36@example.com,2024-05-26,Email,,Austin,United States
CUST01343,Amelia,Wilson,amelia.wilson40@example.com,2024-06-27,Email,,New York,United States
CUST01344,Alexander,Garcia,alexander.garcia73@example.com,2025-09-18,Referral,,Miami,United States
CUST01345,Benjamin,Wilson,benjamin.wilson10@example.com,2025-07-25,Google Ads,,Los Angeles,United States
CUST01346,Harper,Brown,harper.brown89@example.com,2025-01-05,Organic,,Austin,United States
CUST01347,Harper,Davis,harper.davis69@example.com,2026-02-27,Email,,Houston,United States
CUST01348,Isabella,Johnson,isabella.johnson34@example.com,2024-04-25,Organic,,Boston,United States
CUST01349,Mason,Garcia,mason.garcia30@example.com,2025-11-17,Referral,,New York,United States
CUST01350,Abigail,Lopez,abigail.lopez46@example.com,2024-08-02,Meta Ads,,San Francisco,United States
CUST01351,Alexander,Sanchez,alexander.sanchez68@example.com,2024-02-14,Google Ads,,New York,United States
CUST01352,Logan,Moore,logan.moore32@example.com,2024-06-10,Organic,,Boston,United States
CUST01353,Harper,Brown,harper.brown19@example.com,2024-08-28,Organic,,Denver,United States
CUST01354,Evelyn,Hernandez,evelyn.hernandez63@example.com,2024-07-22,Organic,,San Francisco,United States
CUST01355,Elijah,Harris,elijah.harris24@example.com,2024-11-29,Google Ads,,Houston,United States
CUST01356,Jacob,Wilson,jacob.wilson35@example.com,2025-01-19,Organic,,Los Angeles,United States
CUST01357,Mason,Jackson,mason.jackson72@example.com,2024-02-25,Organic,,Chicago,United States
CUST01358,Sophia,Robinson,sophia.robinson88@example.com,2025-04-10,Google Ads,,San Francisco,United States
CUST01359,Ava,Anderson,ava.anderson34@example.com,2025-10-09,Meta Ads,,Miami,United States
CUST01360,Sophia,Hernandez,sophia.hernandez26@example.com,2024-02-02,Email,,New York,United States
CUST01361,Isabella,Jones,isabella.jones24@example.com,2025-04-21,Meta Ads,,Chicago,United States
CUST01362,Elizabeth,Hernandez,elizabeth.hernandez38@example.com,2024-10-29,Email,,Denver,United States
CUST01363,Avery,Garcia,avery.garcia83@example.com,2025-07-20,Organic,,Los Angeles,United States
CUST01364,Lucas,Ramirez,lucas.ramirez76@example.com,2025-05-15,Organic,,Houston,United States
CUST01365,Evelyn,Thomas,evelyn.thomas69@example.com,2024-10-12,Google Ads,,Seattle,United States
CUST01366,Jacob,Ramirez,jacob.ramirez41@example.com,2024-09-10,Meta Ads,,Denver,United States
CUST01367,Elijah,Lewis,elijah.lewis85@example.com,2024-06-01,Referral,,New York,United States
CUST01368,Lucas,Johnson,lucas.johnson15@example.com,2025-04-26,Organic,,Austin,United States
CUST01369,Liam,Wilson,liam.wilson77@example.com,2025-02-07,Meta Ads,,Los Angeles,United States
CUST01370,Amelia,Thomas,amelia.thomas40@example.com,2024-03-26,Email,,New York,United States
CUST01371,Emily,White,emily.white62@example.com,2024-08-11,Google Ads,,Miami,United States
CUST01372,Elijah,Lee,elijah.lee21@example.com,2024-01-17,Meta Ads,,Miami,United States
CUST01373,Oliver,Thompson,oliver.thompson68@example.com,2025-08-07,Organic,,New York,United States
CUST01374,Amelia,Anderson,amelia.anderson27@example.com,2025-12-21,Meta Ads,,San Francisco,United States
CUST01375,Abigail,Anderson,abigail.anderson91@example.com,2024-01-02,Organic,,Los Angeles,United States
CUST01376,Charlotte,Lewis,charlotte.lewis98@example.com,2024-12-06,Meta Ads,,Miami,United States
CUST01377,Lucas,Harris,lucas.harris44@example.com,2025-12-15,Referral,,Austin,United States
CUST01378,Evelyn,Sanchez,evelyn.sanchez36@example.com,2026-03-17,Email,,Denver,United States
CUST01379,Avery,Hernandez,avery.hernandez17@example.com,2025-06-11,Referral,,San Francisco,United States
CUST01380,Avery,Johnson,avery.johnson24@example.com,2025-01-27,Meta Ads,,Denver,United States
CUST01381,Liam,Lopez,liam.lopez56@example.com,2024-06-28,Email,,Los Angeles,United States
CUST01382,Ethan,Thompson,ethan.thompson36@example.com,2024-05-21,Referral,,Houston,United States
CUST01383,Ethan,Brown,ethan.brown93@example.com,2025-05-04,Organic,,Denver,United States
CUST01384,Daniel,Thompson,daniel.thompson36@example.com,2026-02-10,Organic,,Houston,United States
CUST01385,Mia,Lopez,mia.lopez44@example.com,2025-05-30,Email,,Miami,United States
CUST01386,Liam,Williams,liam.williams57@example.com,2024-12-19,Meta Ads,,Austin,United States
CUST01387,Harper,Clark,harper.clark25@example.com,2025-04-26,Organic,,Austin,United States
CUST01388,Avery,Martinez,avery.martinez67@example.com,2025-09-27,Meta Ads,,Los Angeles,United States
CUST01389,Sophia,Lewis,sophia.lewis68@example.com,2024-03-30,Google Ads,,Chicago,United States
CUST01390,James,Williams,james.williams23@example.com,2024-06-17,Google Ads,,Chicago,United States
CUST01391,Mason,Jones,mason.jones36@example.com,2025-06-17,Referral,,New York,United States
CUST01392,James,Wilson,james.wilson97@example.com,2025-07-08,Referral,,Boston,United States
CUST01393,Benjamin,Wilson,benjamin.wilson66@example.com,2026-01-25,Email,,Miami,United States
CUST01394,Sophia,Williams,sophia.williams12@example.com,2024-08-25,Organic,,Austin,United States
CUST01395,Abigail,Hernandez,abigail.hernandez62@example.com,2025-08-15,Meta Ads,,San Francisco,United States
CUST01396,Mason,Jackson,mason.jackson95@example.com,2025-12-14,Meta Ads,,Austin,United States
CUST01397,Amelia,Anderson,amelia.anderson48@example.com,2025-08-03,Google Ads,,Miami,United States
CUST01398,Oliver,Sanchez,oliver.sanchez43@example.com,2024-08-20,Meta Ads,,Miami,United States
CUST01399,Elizabeth,Ramirez,elizabeth.ramirez16@example.com,2024-05-31,Meta Ads,,Boston,United States
CUST01400,Oliver,Martin,oliver.martin30@example.com,2025-12-29,Meta Ads,,Chicago,United States
CUST01401,Oliver,Clark,oliver.clark98@example.com,2025-11-13,Organic,,Chicago,United States
CUST01402,Elijah,Brown,elijah.brown15@example.com,2024-11-20,Email,,Boston,United States
CUST01403,Isabella,Lopez,isabella.lopez33@example.com,2024-07-29,Email,,New York,United States
CUST01404,Henry,Hernandez,henry.hernandez54@example.com,2024-05-31,Meta Ads,,Austin,United States
CUST01405,Oliver,Moore,oliver.moore48@example.com,2024-05-04,Referral,,Seattle,United States
CUST01406,Logan,Thomas,logan.thomas28@example.com,2025-04-14,Referral,,Chicago,United States
CUST01407,Emma,White,emma.white79@example.com,2025-06-03,Meta Ads,,Miami,United States
CUST01408,Mason,Lewis,mason.lewis47@example.com,2026-02-11,Referral,,Denver,United States
CUST01409,Henry,Jones,henry.jones82@example.com,2026-01-16,Referral,,Boston,United States
CUST01410,Mia,Thompson,mia.thompson24@example.com,2026-01-19,Meta Ads,,New York,United States
CUST01411,Ava,Perez,ava.perez80@example.com,2024-04-29,Meta Ads,,Seattle,United States
CUST01412,Alexander,Clark,alexander.clark38@example.com,2025-04-01,Meta Ads,,San Francisco,United States
CUST01413,Liam,Martin,liam.martin92@example.com,2024-07-18,Email,,Houston,United States
CUST01414,Michael,Robinson,michael.robinson45@example.com,2024-07-19,Google Ads,,Austin,United States
CUST01415,Daniel,Anderson,daniel.anderson96@example.com,2025-11-18,Referral,,Austin,United States
CUST01416,Charlotte,Miller,charlotte.miller72@example.com,2024-11-21,Email,,Austin,United States
CUST01417,Liam,Robinson,liam.robinson95@example.com,2025-01-04,Meta Ads,,Seattle,United States
CUST01418,Benjamin,Gonzalez,benjamin.gonzalez57@example.com,2024-01-13,Google Ads,,San Francisco,United States
CUST01419,James,Anderson,james.anderson81@example.com,2024-03-30,Google Ads,,Boston,United States
CUST01420,Jacob,Wilson,jacob.wilson66@example.com,2024-10-22,Google Ads,,Seattle,United States
CUST01421,Jacob,Lewis,jacob.lewis63@example.com,2024-05-22,Organic,,Denver,United States
CUST01422,Olivia,Jones,olivia.jones36@example.com,2024-11-06,Meta Ads,,Austin,United States
CUST01423,Mia,Williams,mia.williams85@example.com,2026-02-13,Meta Ads,,New York,United States
CUST01424,Lucas,Lee,lucas.lee44@example.com,2025-02-28,Google Ads,,Boston,United States
CUST01425,Emily,Jackson,emily.jackson27@example.com,2024-07-23,Google Ads,,Seattle,United States
CUST01426,James,Moore,james.moore72@example.com,2024-02-13,Organic,,Miami,United States
CUST01427,Sofia,Jackson,sofia.jackson48@example.com,2025-05-20,Email,,Boston,United States
CUST01428,Elijah,Smith,elijah.smith10@example.com,2024-06-06,Google Ads,,Boston,United States
CUST01429,Noah,Lee,noah.lee95@example.com,2024-10-21,Meta Ads,,Boston,United States
CUST01430,Logan,Thompson,logan.thompson92@example.com,2024-09-07,Google Ads,,Miami,United States
CUST01431,Mason,Williams,mason.williams86@example.com,2026-02-02,Meta Ads,,Boston,United States
CUST01432,Evelyn,Wilson,evelyn.wilson43@example.com,2025-10-05,Email,,Los Angeles,United States
CUST01433,Benjamin,Taylor,benjamin.taylor83@example.com,2024-01-18,Organic,,Chicago,United States
CUST01434,Evelyn,Johnson,evelyn.johnson28@example.com,2024-11-23,Meta Ads,,Chicago,United States
