customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country,first_purchase_date,last_purchase_date,frequency,gross_monetary,total_refunded,net_monetary,total_quantity,returns_count,recency,return_rate,tenure_days
CUST00148,Ethan,Taylor,ethan.taylor54@example.com,2025-03-11,Referral,,Austin,United States,2025-05-13,2026-03-26,5,1353.83,0.0,1353.83,10,0,97.0,0.0,477
CUST00149,Mia,Lopez,mia.lopez99@example.com,2025-04-09,Google Ads,,Miami,United States,2025-07-31,2026-02-05,3,531.0799999999999,66.17,464.90999999999997,3,1,146.0,0.3333333333333333,448
CUST00150,Elijah,Brown,elijah.brown34@example.com,2024-11-19,Google Ads,,Austin,United States,2024-12-27,2026-06-29,4,648.52,252.34,396.18,6,1,2.0,0.25,589
CUST00151,Elizabeth,Thompson,elizabeth.thompson33@example.com,2024-07-15,Google Ads,,Boston,United States,2024-10-26,2026-04-07,6,749.46,0.0,749.46,6,0,85.0,0.0,716
CUST00152,Isabella,White,isabella.white85@example.com,2026-02-17,Meta Ads,,Miami,United States,2026-03-26,2026-06-09,4,805.38,0.0,805.38,5,0,22.0,0.0,134
CUST00153,Noah,Clark,noah.clark34@example.com,2024-10-30,Google Ads,,Chicago,United States,2025-03-10,2025-03-10,1,398.0,0.0,398.0,4,0,478.0,0.0,609
CUST00154,James,Smith,james.smith78@example.com,2024-05-09,Google Ads,,New York,United States,2024-12-24,2026-05-13,5,1145.72,213.38,932.34,7,2,49.0,0.4,783
CUST00155,Ethan,Martinez,ethan.martinez99@example.com,2024-05-09,Email,,Boston,United States,2024-07-13,2026-01-27,5,563.33,26.94,536.39,7,1,155.0,0.2,783
CUST00156,Noah,Ramirez,noah.ramirez11@example.com,2025-08-10,Google Ads,,Boston,United States,2025-08-12,2026-06-23,12,2365.44,517.4300000000001,1848.01,24,2,8.0,0.16666666666666666,325
CUST00157,Amelia,Hernandez,amelia.hernandez33@example.com,2024-02-22,Google Ads,,Boston,United States,2024-06-02,2025-06-04,4,303.33000000000004,29.48,273.85,7,1,392.0,0.25,860
CUST00158,Noah,Clark,noah.clark18@example.com,2025-02-14,Meta Ads,,Denver,United States,2025-02-19,2026-05-21,8,825.52,139.61,685.91,12,1,41.0,0.125,502
CUST00159,Abigail,Perez,abigail.perez16@example.com,2024-06-04,Google Ads,,Denver,United States,2024-07-31,2024-07-31,1,192.02,0.0,192.02,1,0,700.0,0.0,757
CUST00160,James,Williams,james.williams41@example.com,2024-05-01,Email,,Seattle,United States,2026-01-07,2026-01-07,1,72.99,0.0,72.99,1,0,175.0,0.0,791
CUST00161,Alexander,Martin,alexander.martin89@example.com,2024-08-19,Organic,,Seattle,United States,2024-09-27,2025-09-02,4,1137.09,0.0,1137.09,10,0,302.0,0.0,681
CUST00162,Amelia,Robinson,amelia.robinson66@example.com,2024-10-31,Organic,,Seattle,United States,2025-04-27,2025-12-02,2,292.32,0.0,292.32,6,0,211.0,0.0,608
CUST00163,James,Jackson,james.jackson89@example.com,2024-03-02,Email,,Los Angeles,United States,2025-03-09,2025-06-19,3,388.32,0.0,388.32,5,0,377.0,0.0,851
CUST00164,Elizabeth,Miller,elizabeth.miller90@example.com,2024-08-04,Google Ads,,Los Angeles,United States,2025-07-15,2026-02-19,2,129.4,0.0,129.4,2,0,132.0,0.0,696
CUST00165,Oliver,Davis,oliver.davis32@example.com,2025-07-19,Google Ads,,New York,United States,2026-03-15,2026-03-15,1,36.98,0.0,36.98,2,0,108.0,0.0,347
CUST00166,Lucas,Anderson,lucas.anderson98@example.com,2025-08-31,Meta Ads,,New York,United States,2025-09-04,2026-03-01,10,986.25,183.66,802.5899999999999,14,1,122.0,0.1,304
CUST00167,Elijah,Martinez,elijah.martinez46@example.com,2025-12-20,Organic,,Los Angeles,United States,2025-12-22,2026-05-28,7,936.89,253.35,683.54,9,2,34.0,0.2857142857142857,193
CUST00168,Henry,Davis,henry.davis43@example.com,2026-03-17,Organic,,Denver,United States,2026-06-12,2026-06-12,1,56.6,0.0,56.6,1,0,19.0,0.0,106
CUST00169,Henry,Sanchez,henry.sanchez35@example.com,2025-03-11,Google Ads,,Houston,United States,2025-06-14,2026-03-20,5,526.5799999999999,253.73,272.85,5,2,103.0,0.4,477
CUST00170,Abigail,Jones,abigail.jones44@example.com,2024-05-25,Google Ads,,Chicago,United States,2024-07-31,2026-06-08,6,974.89,0.0,974.89,9,0,23.0,0.0,767
CUST00171,Michael,Martinez,michael.martinez86@example.com,2026-02-05,Organic,,Miami,United States,2026-05-26,2026-06-12,2,394.38,221.91,172.47,4,1,19.0,0.5,146
CUST00172,Amelia,Brown,amelia.brown69@example.com,2025-12-06,Meta Ads,,Seattle,United States,2026-02-23,2026-05-30,4,547.3100000000001,383.56,163.75,6,2,32.0,0.5,207
CUST00173,Isabella,Taylor,isabella.taylor79@example.com,2025-05-20,Meta Ads,,Denver,United States,2025-08-03,2025-08-03,1,165.1,0.0,165.1,1,0,332.0,0.0,407
CUST00174,Liam,Lewis,liam.lewis65@example.com,2026-01-22,Meta Ads,,Miami,United States,2026-02-27,2026-04-02,2,268.83000000000004,0.0,268.83000000000004,3,0,90.0,0.0,160
CUST00175,Emma,Williams,emma.williams39@example.com,2025-11-21,Organic,,Denver,United States,2025-12-06,2026-05-28,4,447.83,0.0,447.83,5,0,34.0,0.0,222
CUST00176,Evelyn,Smith,evelyn.smith96@example.com,2024-10-02,Email,,Chicago,United States,2025-08-20,2026-04-18,3,222.86,147.02,75.84,6,2,74.0,0.6666666666666666,637
CUST00177,Mason,Taylor,mason.taylor93@example.com,2025-03-28,Referral,,Chicago,United States,2025-04-28,2026-05-06,7,824.2,0.0,824.2,8,0,56.0,0.0,460
CUST00178,Evelyn,Wilson,evelyn.wilson91@example.com,2025-05-18,Referral,,Boston,United States,2025-06-01,2026-01-04,2,194.77,147.71,47.06,2,1,178.0,0.5,409
CUST00179,Benjamin,Wilson,benjamin.wilson52@example.com,2024-11-24,Email,,Chicago,United States,2025-01-18,2026-06-27,6,726.14,61.23,664.91,9,1,4.0,0.16666666666666666,584
CUST00180,Mia,Wilson,mia.wilson98@example.com,2025-05-22,Google Ads,,Seattle,United States,2025-09-19,2026-05-28,2,309.78,0.0,309.78,3,0,34.0,0.0,405
CUST00181,Sofia,Harris,sofia.harris80@example.com,2024-02-07,Meta Ads,,San Francisco,United States,2024-03-02,2026-05-08,16,1892.71,111.17,1781.54,23,1,54.0,0.0625,875
CUST00182,Isabella,Hernandez,isabella.hernandez24@example.com,2026-03-02,Meta Ads,,Austin,United States,2026-03-07,2026-05-27,3,177.88,87.25,90.63,3,1,35.0,0.3333333333333333,121
CUST00183,Sofia,Smith,sofia.smith94@example.com,2025-07-09,Meta Ads,,New York,United States,2026-03-06,2026-03-06,1,77.5,77.5,0.0,1,1,117.0,1.0,357
CUST00184,Sophia,Taylor,sophia.taylor56@example.com,2025-09-29,Organic,,Boston,United States,2025-10-13,2026-06-15,5,1065.3,0.0,1065.3,7,0,16.0,0.0,275
CUST00185,Elizabeth,Johnson,elizabeth.johnson36@example.com,2024-09-30,Meta Ads,,Miami,United States,2025-02-12,2025-02-12,1,59.83,0.0,59.83,1,0,504.0,0.0,639
CUST00186,Amelia,Lewis,amelia.lewis99@example.com,2025-05-11,Google Ads,,Denver,United States,2025-05-28,2026-01-08,4,442.38,0.0,442.38,6,0,174.0,0.0,416
CUST00187,Michael,Davis,michael.davis30@example.com,2024-11-14,Email,,Austin,United States,2024-11-23,2024-11-23,1,142.64,0.0,142.64,2,0,585.0,0.0,594
CUST00188,Lucas,Williams,lucas.williams38@example.com,2024-04-26,Meta Ads,,Los Angeles,United States,2024-08-05,2025-05-28,3,296.91999999999996,0.0,296.91999999999996,3,0,399.0,0.0,796
CUST00189,Abigail,Clark,abigail.clark29@example.com,2025-05-25,Referral,,Miami,United States,2025-09-17,2026-06-12,2,100.41,28.7,71.71,2,1,19.0,0.5,402
CUST00190,Harper,Thompson,harper.thompson44@example.com,2025-03-01,Organic,,Boston,United States,2026-01-27,2026-04-18,2,528.71,0.0,528.71,3,0,74.0,0.0,487
CUST00191,Elijah,Anderson,elijah.anderson80@example.com,2024-05-28,Meta Ads,,Denver,United States,2024-08-29,2026-05-06,5,563.19,0.0,563.19,5,0,56.0,0.0,764
CUST00192,Harper,White,harper.white27@example.com,2024-03-12,Google Ads,,Seattle,United States,2025-03-30,2025-03-30,1,56.61,0.0,56.61,1,0,458.0,0.0,841
CUST00193,Mia,Robinson,mia.robinson74@example.com,2024-09-30,Organic,,Miami,United States,2024-10-03,2025-11-06,2,260.17,0.0,260.17,2,0,237.0,0.0,639
CUST00194,Jacob,Martinez,jacob.martinez85@example.com,2025-08-16,Referral,,Boston,United States,2026-01-23,2026-01-23,1,36.68,36.68,0.0,1,1,159.0,1.0,319
CUST00195,Daniel,Jones,daniel.jones67@example.com,2025-07-05,Meta Ads,,San Francisco,United States,2025-08-23,2026-06-21,3,147.85,0.0,147.85,3,0,10.0,0.0,361
CUST00196,Ethan,Harris,ethan.harris79@example.com,2025-01-21,Meta Ads,,San Francisco,United States,2025-04-24,2025-10-24,3,142.72,0.0,142.72,3,0,250.0,0.0,526
CUST00197,Daniel,Miller,daniel.miller99@example.com,2024-09-01,Email,,Houston,United States,2025-03-30,2026-03-09,4,750.13,0.0,750.13,7,0,114.0,0.0,668
CUST00198,Daniel,Harris,daniel.harris62@example.com,2024-02-14,Meta Ads,,Boston,United States,2025-05-05,2026-02-24,2,213.59,48.06,165.53,4,1,127.0,0.5,868
CUST00199,Emily,Robinson,emily.robinson58@example.com,2025-01-30,Referral,,Chicago,United States,2025-07-11,2025-07-11,1,63.47,63.47,0.0,1,1,355.0,1.0,517
CUST00200,Mason,Johnson,mason.johnson26@example.com,2025-05-29,Referral,,San Francisco,United States,2025-07-02,2026-02-19,7,797.54,379.4,418.14,9,2,132.0,0.2857142857142857,398
CUST00201,Daniel,Brown,daniel.brown66@example.com,2024-04-12,Meta Ads,,Boston,United States,2025-08-02,2026-02-03,3,693.1400000000001,0.0,693.1400000000001,4,0,148.0,0.0,810
CUST00202,Emma,White,emma.white28@example.com,2025-02-23,Organic,,Chicago,United States,2025-05-09,2026-05-11,6,753.47,137.85,615.62,6,1,51.0,0.16666666666666666,493
CUST00203,Olivia,Thomas,olivia.thomas43@example.com,2024-12-12,Email,,Seattle,United States,2025-02-02,2025-12-23,4,682.72,93.36,589.36,8,1,190.0,0.25,566
CUST00204,Abigail,Williams,abigail.williams52@example.com,2025-11-21,Organic,,Seattle,United States,2025-12-07,2026-06-10,7,1039.1,0.0,1039.1,11,0,21.0,0.0,222
CUST00205,Mia,Lee,mia.lee72@example.com,2025-07-08,Google Ads,,Los Angeles,United States,2025-08-06,2025-08-06,1,114.83,0.0,114.83,1,0,329.0,0.0,358
CUST00206,Elijah,Lee,elijah.lee97@example.com,2024-10-21,Referral,,Los Angeles,United States,2025-11-30,2026-03-08,2,310.04,0.0,310.04,2,0,115.0,0.0,618
CUST00207,Lucas,Brown,lucas.brown91@example.com,2025-12-21,Organic,,Boston,United States,2025-12-21,2026-06-18,15,1298.99,194.11,1104.8799999999999,19,2,13.0,0.13333333333333333,192
CUST00208,Oliver,Thompson,oliver.thompson48@example.com,2024-01-30,Google Ads,,New York,United States,2025-07-24,2025-07-24,1,71.74,0.0,71.74,1,0,342.0,0.0,883
CUST00209,James,Lopez,james.lopez57@example.com,2025-03-17,Google Ads,,Austin,United States,2025-03-26,2025-09-03,4,415.40999999999997,0.0,415.40999999999997,6,0,301.0,0.0,471
CUST00210,Lucas,Jackson,lucas.jackson97@example.com,2026-03-22,Google Ads,,Chicago,United States,2026-03-28,2026-06-29,18,2166.75,411.82,1754.9299999999998,25,3,2.0,0.16666666666666666,101
CUST00211,Olivia,Martin,olivia.martin58@example.com,2025-09-26,Email,,Boston,United States,2025-11-05,2026-06-30,5,327.49,265.57,61.92,8,3,1.0,0.6,278
CUST00212,Logan,Jackson,logan.jackson28@example.com,2024-08-25,Meta Ads,,Miami,United States,2024-10-24,2024-10-24,1,114.82,0.0,114.82,1,0,615.0,0.0,675
CUST00213,Amelia,Rodriguez,amelia.rodriguez95@example.com,2024-01-10,Organic,,Boston,United States,2024-05-16,2026-06-04,8,784.0899999999999,145.89,638.2,13,1,27.0,0.125,903
CUST00214,Avery,Martinez,avery.martinez96@example.com,2025-07-13,Google Ads,,Boston,United States,2025-12-15,2025-12-15,1,54.75,0.0,54.75,1,0,198.0,0.0,353
CUST00215,Benjamin,Jackson,benjamin.jackson48@example.com,2025-10-16,Referral,,Miami,United States,2025-12-11,2026-03-02,3,364.71000000000004,0.0,364.71000000000004,3,0,121.0,0.0,258
CUST00216,Amelia,Ramirez,amelia.ramirez48@example.com,2024-07-22,Referral,,Boston,United States,2025-05-31,2025-09-30,2,267.1,0.0,267.1,2,0,274.0,0.0,709
CUST00217,Noah,Davis,noah.davis58@example.com,2025-08-08,Meta Ads,,Miami,United States,2025-12-02,2026-04-17,3,340.37,118.38,221.99,5,1,75.0,0.3333333333333333,327
CUST00218,Emily,Martinez,emily.martinez12@example.com,2025-11-05,Meta Ads,,New York,United States,2026-01-08,2026-05-26,3,541.41,176.57,364.84,5,2,36.0,0.6666666666666666,238
CUST00219,Evelyn,Ramirez,evelyn.ramirez97@example.com,2026-03-07,Organic,,New York,United States,2026-03-12,2026-06-20,5,348.63,0.0,348.63,6,0,11.0,0.0,116
CUST00220,Logan,Martin,logan.martin73@example.com,2024-10-20,Organic,,Houston,United States,2025-03-30,2026-06-20,15,2185.49,171.77,2013.72,24,2,11.0,0.13333333333333333,619
CUST00221,Alexander,Sanchez,alexander.sanchez55@example.com,2024-08-12,Email,,Denver,United States,2026-01-17,2026-01-17,1,125.06,0.0,125.06,4,0,165.0,0.0,688
CUST00222,Isabella,Perez,isabella.perez94@example.com,2025-11-28,Organic,,Los Angeles,United States,2025-12-11,2026-03-28,4,344.28000000000003,65.64,278.64,5,1,95.0,0.25,215
CUST00223,Avery,Lee,avery.lee92@example.com,2024-02-10,Meta Ads,,Boston,United States,2024-10-15,2024-10-15,1,19.2,0.0,19.2,1,0,624.0,0.0,872
CUST00224,Liam,Jackson,liam.jackson56@example.com,2026-01-19,Google Ads,,Miami,United States,2026-01-24,2026-05-03,6,1258.79,328.0,930.79,10,2,59.0,0.3333333333333333,163
CUST00225,Mia,White,mia.white63@example.com,2024-06-28,Google Ads,,Austin,United States,2024-08-30,2026-06-11,4,450.78,0.0,450.78,5,0,20.0,0.0,733
CUST00226,Avery,Lopez,avery.lopez77@example.com,2025-05-28,Referral,,Chicago,United States,2025-06-17,2025-12-22,3,515.28,42.56,472.72,7,1,191.0,0.3333333333333333,399
CUST00227,Isabella,Robinson,isabella.robinson71@example.com,2024-10-29,Organic,,San Francisco,United States,2024-11-01,2026-06-09,23,3402.03,735.3,2666.73,38,3,22.0,0.13043478260869565,610
CUST00228,Michael,Brown,michael.brown69@example.com,2024-03-18,Google Ads,,Houston,United States,2026-02-27,2026-02-27,1,132.39,0.0,132.39,1,0,124.0,0.0,835
CUST00229,Daniel,Perez,daniel.perez96@example.com,2025-02-10,Referral,,Austin,United States,2025-03-29,2026-03-18,6,463.18,36.88,426.3,6,1,105.0,0.16666666666666666,506
CUST00230,Benjamin,Williams,benjamin.williams60@example.com,2024-01-15,Google Ads,,Los Angeles,United States,2024-04-06,2024-11-10,3,293.9,0.0,293.9,4,0,598.0,0.0,898
CUST00231,Amelia,Lopez,amelia.lopez96@example.com,2026-02-05,Email,,Denver,United States,2026-02-09,2026-06-29,15,1638.6000000000001,44.47,1594.13,26,1,2.0,0.06666666666666667,146
CUST00232,Charlotte,Clark,charlotte.clark91@example.com,2025-01-15,Google Ads,,Houston,United States,2026-01-07,2026-01-07,1,57.84,0.0,57.84,1,0,175.0,0.0,532
CUST00233,Mason,Smith,mason.smith89@example.com,2025-07-28,Meta Ads,,Denver,United States,2025-09-19,2026-02-20,3,627.26,0.0,627.26,6,0,131.0,0.0,338
CUST00234,Elijah,Lee,elijah.lee18@example.com,2025-10-12,Organic,,Miami,United States,2026-02-06,2026-05-21,3,232.88,0.0,232.88,3,0,41.0,0.0,262
CUST00235,Abigail,Wilson,abigail.wilson24@example.com,2024-05-23,Google Ads,,New York,United States,2024-11-30,2026-03-26,2,320.34,0.0,320.34,4,0,97.0,0.0,769
CUST00236,James,Thomas,james.thomas24@example.com,2024-04-09,Google Ads,,Austin,United States,2024-08-19,2025-11-20,4,321.41,201.66,119.75,5,2,223.0,0.5,813
CUST00237,Ava,Gonzalez,ava.gonzalez68@example.com,2025-01-14,Email,,Austin,United States,2025-07-23,2026-01-10,3,118.44,0.0,118.44,4,0,172.0,0.0,533
CUST00238,Lucas,Jackson,lucas.jackson29@example.com,2025-02-28,Email,,Boston,United States,2025-05-26,2026-06-27,9,944.29,125.08999999999999,819.2,11,2,4.0,0.2222222222222222,488
CUST00239,Alexander,Wilson,alexander.wilson45@example.com,2024-02-03,Email,,Houston,United States,2025-10-14,2026-06-06,3,390.45,0.0,390.45,4,0,25.0,0.0,879
CUST00240,Amelia,Anderson,amelia.anderson40@example.com,2025-01-06,Google Ads,,San Francisco,United States,2025-05-27,2025-06-26,2,609.29,356.23,253.06,5,1,370.0,0.5,541
CUST00241,Ethan,Lewis,ethan.lewis92@example.com,2025-01-02,Google Ads,,Miami,United States,2025-01-08,2025-05-21,2,168.18,0.0,168.18,2,0,406.0,0.0,545
CUST00242,Sophia,Brown,sophia.brown68@example.com,2024-04-03,Email,,Denver,United States,2024-10-28,2026-01-11,2,259.71000000000004,0.0,259.71000000000004,2,0,171.0,0.0,819
CUST00243,Emma,Johnson,emma.johnson52@example.com,2024-09-06,Referral,,Denver,United States,2024-09-12,2026-06-26,16,1739.6000000000001,491.79999999999995,1247.8,25,4,5.0,0.25,663
CUST00244,Sophia,Williams,sophia.williams80@example.com,2024-07-31,Email,,Houston,United States,2024-08-28,2026-06-22,11,710.27,184.13,526.14,11,2,9.0,0.18181818181818182,700
CUST00245,Mia,Harris,mia.harris28@example.com,2026-03-18,Referral,,New York,United States,2026-03-22,2026-06-21,8,931.88,11.76,920.12,11,1,10.0,0.125,105
CUST00246,Isabella,Ramirez,isabella.ramirez28@example.com,2024-05-13,Meta Ads,,Chicago,United States,2024-10-25,2025-09-15,2,62.28,62.28,0.0,2,2,289.0,1.0,779
CUST00247,Noah,Perez,noah.perez13@example.com,2024-05-14,Google Ads,,Houston,United States,2024-05-21,2026-05-11,13,1104.31,83.75,1020.56,13,2,51.0,0.15384615384615385,778
CUST00248,Evelyn,Hernandez,evelyn.hernandez12@example.com,2024-06-27,Google Ads,,Chicago,United States,2024-08-17,2026-02-19,5,772.28,0.0,772.28,6,0,132.0,0.0,734
CUST00249,Jacob,Wilson,jacob.wilson77@example.com,2024-04-26,Organic,,Boston,United States,2024-08-05,2025-06-20,4,411.29,0.0,411.29,7,0,376.0,0.0,796
CUST00250,Amelia,Harris,amelia.harris56@example.com,2025-06-09,Email,,Boston,United States,2026-05-13,2026-05-13,1,281.69,0.0,281.69,1,0,49.0,0.0,387
CUST00251,Harper,Davis,harper.davis88@example.com,2024-02-14,Organic,,Austin,United States,2024-05-09,2026-04-22,11,2268.24,0.0,2268.24,18,0,70.0,0.0,868
CUST00252,James,Anderson,james.anderson92@example.com,2024-02-01,Google Ads,,Boston,United States,2024-03-18,2025-11-17,4,656.74,99.44,557.3,5,1,226.0,0.25,881
CUST00253,Daniel,Gonzalez,daniel.gonzalez64@example.com,2025-12-03,Google Ads,,Boston,United States,2026-06-13,2026-06-13,1,39.65,0.0,39.65,1,0,18.0,0.0,210
CUST00254,Olivia,Lewis,olivia.lewis20@example.com,2024-11-25,Email,,Los Angeles,United States,2025-03-15,2026-01-16,4,481.29,0.0,481.29,4,0,166.0,0.0,583
CUST00255,Ava,Rodriguez,ava.rodriguez89@example.com,2025-10-10,Email,,San Francisco,United States,2025-10-31,2025-10-31,1,137.72,137.72,0.0,2,1,243.0,1.0,264
CUST00256,Charlotte,Martin,charlotte.martin77@example.com,2024-10-28,Meta Ads,,Denver,United States,2024-12-17,2026-06-22,26,4344.04,259.68,4084.36,41,1,9.0,0.038461538461538464,611
CUST00257,Lucas,Brown,lucas.brown99@example.com,2024-04-27,Organic,,Austin,United States,2024-10-14,2026-05-27,6,376.06,0.0,376.06,9,0,35.0,0.0,795
CUST00258,Jacob,Ramirez,jacob.ramirez37@example.com,2025-03-16,Meta Ads,,Houston,United States,2025-07-24,2025-07-24,2,232.14999999999998,0.0,232.14999999999998,2,0,342.0,0.0,472
CUST00259,Lucas,Hernandez,lucas.hernandez68@example.com,2025-02-12,Meta Ads,,Los Angeles,United States,2025-04-16,2026-06-18,33,3984.37,709.49,3274.88,42,5,13.0,0.15151515151515152,504
CUST00260,Mia,Wilson,mia.wilson50@example.com,2025-11-12,Google Ads,,Chicago,United States,2025-11-13,2026-06-26,12,1315.71,294.78,1020.9300000000001,22,1,5.0,0.08333333333333333,231
CUST00261,Henry,Robinson,henry.robinson70@example.com,2024-03-09,Google Ads,,Los Angeles,United States,2024-08-11,2025-05-13,4,718.1700000000001,50.94,667.23,5,1,414.0,0.25,844
CUST00262,Olivia,Wilson,olivia.wilson22@example.com,2026-02-01,Organic,,Chicago,United States,2026-02-21,2026-05-13,3,201.07999999999998,0.0,201.07999999999998,3,0,49.0,0.0,150
CUST00263,Ethan,Johnson,ethan.johnson85@example.com,2025-07-29,Email,,Los Angeles,United States,2025-12-27,2025-12-27,1,58.1,0.0,58.1,1,0,186.0,0.0,337
CUST00264,Lucas,Lopez,lucas.lopez95@example.com,2026-02-07,Meta Ads,,New York,United States,2026-02-28,2026-04-16,2,373.70000000000005,0.0,373.70000000000005,6,0,76.0,0.0,144
CUST00265,James,Martin,james.martin49@example.com,2024-12-26,Google Ads,,Austin,United States,2025-12-16,2025-12-16,1,271.01,0.0,271.01,1,0,197.0,0.0,552
CUST00266,Sophia,Jones,sophia.jones94@example.com,2025-05-08,Google Ads,,Los Angeles,United States,2025-08-13,2025-08-13,1,45.8,0.0,45.8,1,0,322.0,0.0,419
CUST00267,Benjamin,Ramirez,benjamin.ramirez81@example.com,2025-01-11,Google Ads,,Miami,United States,2025-01-20,2026-02-17,4,604.01,415.88,188.13,8,2,134.0,0.5,536
CUST00268,Evelyn,Davis,evelyn.davis64@example.com,2025-07-28,Referral,,Denver,United States,2025-12-09,2026-03-29,4,697.18,220.14,477.03999999999996,5,1,94.0,0.25,338
CUST00269,Alexander,Perez,alexander.perez92@example.com,2025-07-24,Google Ads,,Miami,United States,2026-06-10,2026-06-10,1,47.22,0.0,47.22,1,0,21.0,0.0,342
CUST00270,Emma,Garcia,emma.garcia44@example.com,2025-12-20,Organic,,San Francisco,United States,2025-12-21,2026-06-11,10,832.01,54.81,777.2,10,1,20.0,0.1,193
CUST00271,Benjamin,Smith,benjamin.smith33@example.com,2024-05-26,Email,,Seattle,United States,2025-01-23,2025-09-28,3,205.96,55.9,150.06,5,1,276.0,0.3333333333333333,766
CUST00272,Olivia,Jones,olivia.jones91@example.com,2024-02-01,Google Ads,,Austin,United States,2024-04-08,2026-06-30,7,696.67,114.27,582.4,7,1,1.0,0.14285714285714285,881
CUST00273,Sophia,Gonzalez,sophia.gonzalez63@example.com,2025-04-09,Meta Ads,,San Francisco,United States,2025-04-23,2026-05-16,9,1259.66,0.0,1259.66,13,0,46.0,0.0,448
CUST00274,James,White,james.white51@example.com,2026-03-06,Referral,,Denver,United States,2026-03-18,2026-06-01,4,1191.4499999999998,71.7,1119.75,6,1,30.0,0.25,117
CUST00275,Olivia,Lewis,olivia.lewis16@example.com,2024-06-08,Google Ads,,Denver,United States,2024-07-06,2026-06-23,9,2016.44,205.93,1810.51,16,2,8.0,0.2222222222222222,753
